mc,mc_ath,liq_sol,age_minutes,snipers_present,abnormal_vol,total_snipers_count,high_holder_warning,dev_sol,dev_ror,shrimp,fish,whale,fresh,target
54500.0,343500.0,62.0,10,1,0,48,1,0.0,0.0,12,7,0,0,0
11000.0,15400.0,,5,0,0,0,0,0.0,0.0,13,4,0,2,0
10600.0,10600.0,,60,0,0,0,0,0.0,0.0,12,5,2,0,1
120000.0,189200.0,91.0,12,1,0,33,0,0.0,0.0,2,12,5,0,1
104200.0,611800.0,90.0,20,0,1,0,0,0.0,3.0,5,13,1,0,0
146300.0,26500000.0,139.0,240,0,0,0,0,185.0,0.0,8,9,2,0,1
84700.0,398700.0,78.0,13,0,1,0,0,0.0,0.0,7,12,1,0,1
51800.0,287100.0,61.0,10,1,0,29,0,1.0,4.0,1,16,2,0,0
154800.0,276700.0,106.0,11,0,1,5,0,117.0,0.0,5,10,4,0,1
47900.0,154300.0,58.0,60,1,0,16,0,4.0,1.0,2,8,2,7,1
124800.0,491300.0,96.0,10,0,1,0,0,0.0,0.0,3,13,4,0,0
12400.0,30100.0,,28,0,0,0,0,1.0,0.0,4,15,0,0,0
68200.0,584900.0,70.0,10,1,0,24,0,0.0,3.0,7,8,2,2,0
92200.0,207500.0,80.0,3,0,0,0,0,2.0,2.0,9,9,1,0,0
94300.0,188600.0,82.0,4,0,0,0,0,1.0,0.0,12,5,1,1,0
54000.0,1100000.0,64.0,23,1,0,19,0,24.0,0.0,1,12,6,0,1
118100.0,2200000.0,92.0,60,0,0,0,0,122.0,0.0,5,12,0,2,0
124000.0,1400000.0,105.0,28,1,0,26,0,32.0,0.0,0,7,12,0,1
42700.0,116800.0,55.0,14,0,0,0,0,0.0,0.0,8,6,4,1,0
91500.0,2400000.0,87.0,6,0,1,0,0,125.0,0.0,2,11,6,0,0
109600.0,159400.0,87.0,3,0,0,0,0,1.0,0.0,11,7,1,0,0
125700.0,314500.0,95.0,4,0,0,0,0,3.0,0.0,6,8,4,1,0
75600.0,182800.0,73.0,26,0,1,0,0,13.0,2.0,4,13,2,0,0
184500.0,2800000.0,130.0,60,0,0,0,0,0.0,0.0,10,5,2,2,0
57100.0,124300.0,63.0,14,0,0,0,0,6.0,1.0,3,8,2,6,0
52100.0,229300.0,60.0,22,0,0,0,0,0.0,0.0,9,6,4,0,0
100700.0,236800.0,84.0,32,0,0,0,0,2.0,3.0,0,19,0,0,0
147500.0,987300.0,107.0,7,0,1,0,0,68.0,0.0,9,9,1,0,0
282900.0,686600.0,145.0,13,0,1,0,1,5.0,9.0,5,9,1,4,1
62300.0,134800.0,66.0,15,1,0,21,0,6.0,3.0,3,15,1,0,0
50400.0,402600.0,60.0,10,0,1,0,0,0.0,0.0,9,3,3,4,0
77900.0,133100.0,74.0,8,0,0,0,0,1.0,0.0,8,9,2,0,1
97400.0,142200.0,82.0,2,0,0,0,1,2.0,5.0,3,11,3,2,1
106600.0,777200.0,90.0,14,1,0,61,0,2.0,4.0,2,8,1,8,0
54200.0,500900.0,62.0,11,0,0,0,0,0.0,4.0,3,10,1,5,1
136600.0,19100000.0,112.0,540,0,0,0,0,0.0,0.0,12,5,2,0,0
62000.0,139000.0,66.0,14,0,0,0,0,0.0,0.0,4,7,4,4,0
123700.0,213200.0,94.0,11,1,0,39,0,4.0,0.0,4,13,2,0,0
159700.0,1300000.0,112.0,13,1,0,60,1,0.0,0.0,0,13,1,5,0
86500.0,1100000.0,85.0,13,0,1,8,0,45.0,0.0,4,12,3,0,1
72300.0,121800.0,71.0,10,0,0,0,1,0.0,0.0,8,11,0,0,0
74000.0,876800.0,74.0,7,0,1,0,0,0.0,3.0,4,12,3,0,0
55800.0,415400.0,65.0,14,0,0,0,0,0.0,0.0,5,6,0,8,1
141400.0,222200.0,100.0,8,0,0,0,0,6.0,0.0,6,10,3,0,0
71500.0,2300000.0,79.0,60,1,0,34,0,55.0,0.0,2,6,1,10,0
49200.0,105800.0,59.0,13,0,0,0,0,1.0,0.0,3,13,3,0,1
103200.0,447100.0,88.0,24,0,1,0,0,6.0,0.0,6,10,2,1,0
67800.0,4400000.0,78.0,120,0,0,0,0,2.0,2.0,4,11,5,0,1
22200.0,24700.0,,50,0,0,0,0,9.0,0.0,6,10,3,0,0
146900.0,5100000.0,124.0,28,0,1,0,0,0.0,0.0,5,10,3,1,1
42700.0,219600.0,55.0,22,0,0,0,0,0.0,2.0,9,4,5,1,1
46100.0,186500.0,57.0,60,0,0,0,0,0.0,0.0,11,6,2,0,0
47400.0,379800.0,58.0,18,0,0,0,0,24.0,9.0,5,1,1,12,0
47100.0,16000000.0,70.0,60,0,0,0,0,8.0,0.0,1,16,2,0,1
45800.0,795100.0,59.0,120,0,0,0,0,1.0,5.0,3,13,3,0,1
136500.0,1800000.0,110.0,13,0,1,7,0,0.0,0.0,7,10,2,0,0
135500.0,335800.0,100.0,4,0,0,0,0,0.0,0.0,11,7,1,0,0
88500.0,204200.0,79.0,11,1,0,27,0,477.0,0.0,7,9,3,0,0
32100.0,132100.0,48.0,18,1,0,22,0,4.0,0.0,6,10,3,0,1
82900.0,339200.0,78.0,10,0,1,0,0,1.0,3.0,6,9,3,1,1
149100.0,2200000.0,120.0,840,0,0,0,0,0.0,1.0,8,7,3,1,1
60900.0,268800.0,67.0,10,0,0,0,0,0.0,1.0,7,7,2,3,1
77900.0,133600.0,75.0,10,0,0,0,1,0.0,0.0,9,9,0,1,1
170400.0,514800.0,119.0,120,1,0,17,0,0.0,0.0,7,8,4,0,1
65500.0,741100.0,69.0,21,0,0,0,0,80.0,1.0,6,10,2,1,1
47400.0,281800.0,58.0,11,0,1,0,1,0.0,0.0,6,8,5,0,0
53200.0,5200000.0,62.0,35,1,0,18,0,27.0,0.0,5,12,2,0,1
252100.0,331300.0,134.0,25,0,0,0,0,215.0,0.0,10,7,2,0,0
126500.0,187400.0,95.0,6,0,0,0,0,0.0,0.0,9,8,2,0,1
33500.0,211200.0,49.0,12,0,0,0,1,59.0,2.0,5,12,2,0,0
145000.0,432000.0,100.0,2,0,0,0,0,0.0,0.0,12,4,2,1,1
56200.0,122100.0,63.0,13,0,0,0,0,8.0,0.0,3,12,3,1,1
90700.0,555600.0,83.0,120,0,0,0,0,0.0,0.0,4,14,1,0,0
71000.0,230900.0,72.0,10,0,1,0,0,0.0,0.0,4,12,2,1,0
45500.0,725300.0,57.0,15,0,1,0,0,17.0,0.0,4,10,5,0,0
46200.0,198900.0,58.0,35,0,1,0,0,6.0,0.0,10,8,1,0,0
55100.0,125700.0,63.0,24,1,0,42,1,0.0,6.0,1,11,6,1,0
149600.0,10800000.0,164.0,480,1,0,31,0,8.0,0.0,4,10,5,0,0
56300.0,92300.0,62.0,10,0,0,0,0,4.0,2.0,4,13,2,0,0
141800.0,235200.0,101.0,18,0,0,0,0,0.0,0.0,1,18,0,0,1
38500.0,347700.0,53.0,33,0,0,12,0,0.0,1.0,4,15,0,0,1
12300.0,12300.0,,5,0,0,0,0,0.0,0.0,11,7,0,1,1
101200.0,389900.0,87.0,42,0,1,0,0,0.0,0.0,7,7,1,4,0
111300.0,1000000.0,95.0,34,0,1,0,1,8.0,2.0,5,11,3,0,0
65100.0,99400.0,67.0,10,0,0,0,0,0.0,0.0,4,12,1,2,0
66900.0,3300000.0,83.0,120,0,0,0,0,0.0,0.0,0,0,0,19,0
99700.0,164000.0,83.0,18,0,0,0,0,31.0,0.0,5,8,1,5,0
138400.0,566100.0,101.0,7,0,0,0,0,3.0,0.0,5,12,2,0,0
75900.0,123700.0,72.0,3,0,0,0,0,0.0,0.0,15,4,0,0,1
15200.0,15500.0,,17,0,0,0,0,0.0,0.0,10,7,2,0,0
130800.0,572000.0,98.0,60,0,0,0,0,38.0,0.0,1,1,0,17,1
42200.0,88000.0,,15,0,0,0,1,9.0,0.0,2,10,5,2,1
63200.0,103900.0,67.0,11,1,0,37,0,5.0,0.0,4,14,1,0,1
151100.0,1100000.0,105.0,6,0,1,0,0,1.0,0.0,4,12,3,0,1
74400.0,122400.0,73.0,10,0,0,0,1,0.0,0.0,4,10,4,1,1
93500.0,124600.0,81.0,4,0,0,15,0,3.0,0.0,3,14,2,0,0
144600.0,838300.0,112.0,120,0,0,0,0,1.0,4.0,0,19,0,0,0
91100.0,165500.0,81.0,5,0,0,0,0,0.0,0.0,9,10,1,0,0
51200.0,436100.0,65.0,120,1,0,8,0,20.0,0.0,4,8,7,0,0
129400.0,268600.0,97.0,6,1,0,17,0,0.0,0.0,3,13,3,0,0
40700.0,213300.0,54.0,3,0,0,0,1,0.0,0.0,10,8,1,0,0
13300.0,16500.0,,5,0,0,0,0,1.0,0.0,6,11,0,2,1
65400.0,137700.0,68.0,6,1,0,22,0,4.0,4.0,5,13,1,0,1
19500.0,19600.0,,10,0,0,0,0,19.0,0.0,8,10,0,1,0
62300.0,126800.0,66.0,720,0,0,0,0,0.0,0.0,5,5,1,0,1
66300.0,97900.0,68.0,13,0,0,0,0,35.0,0.0,1,1,0,17,0
107800.0,209500.0,87.0,3,0,0,21,0,2.0,0.0,3,10,5,1,1
85300.0,496600.0,79.0,17,0,1,0,0,82.0,2.0,12,4,3,0,0
142400.0,157200.0,100.0,3,0,0,0,0,30.0,0.0,8,9,2,0,1
183400.0,541600.0,113.0,60,0,0,0,0,1.0,0.0,7,12,1,0,0
197800.0,355900.0,120.0,24,0,0,0,0,14.0,25.0,7,10,2,0,0
12100.0,12700.0,,9,0,0,0,0,5.0,0.0,6,11,2,0,0
140900.0,589000.0,106.0,33,0,1,0,0,73.0,1.0,7,9,2,1,0
118800.0,278400.0,92.0,7,1,0,10,0,0.0,0.0,5,14,1,0,1
145900.0,233700.0,105.0,31,0,0,0,0,202.0,0.0,14,5,0,0,0
91000.0,152900.0,81.0,6,0,0,0,0,3.0,0.0,11,7,1,0,0
142800.0,262800.0,101.0,7,0,0,0,0,0.0,0.0,7,10,1,2,1
194800.0,231700.0,120.0,37,0,0,0,0,1.0,4.0,6,9,2,2,0
31000.0,359600.0,55.0,720,0,0,0,0,0.0,0.0,7,12,1,0,1
99800.0,174700.0,84.0,3,0,0,0,0,27.0,0.0,9,9,1,0,1
134300.0,811000.0,97.0,4,0,0,15,0,9.0,0.0,4,13,2,0,0
147600.0,198700.0,102.0,3,0,0,0,0,12.0,0.0,8,10,1,0,0
147900.0,781300.0,111.0,60,0,0,0,0,0.0,1.0,0,0,0,19,0
46600.0,127000.0,58.0,11,0,0,0,0,5.0,0.0,4,14,1,0,1
74700.0,129400.0,72.0,3,0,0,0,0,9.0,0.0,7,11,1,0,0
156800.0,1700000.0,109.0,18,0,1,0,1,1.0,0.0,5,10,2,2,0
239100.0,403000.0,131.0,4,0,0,0,0,0.0,0.0,9,9,0,1,0
21700.0,21700.0,,3,0,0,0,0,0.0,0.0,8,10,1,0,0
101300.0,143400.0,84.0,4,0,0,0,0,0.0,0.0,5,13,1,0,1
11600.0,11800.0,,480,0,0,0,0,0.0,2.0,13,6,0,1,0
107800.0,168600.0,87.0,5,1,0,20,0,4.0,0.0,4,13,2,0,1
175000.0,572400.0,116.0,33,0,0,0,0,1.0,3.0,0,19,0,0,0
15700.0,15700.0,,8,0,0,0,0,4.0,0.0,8,11,0,0,0
51700.0,91000.0,60.0,11,0,0,0,0,1.0,0.0,8,9,2,0,1
143200.0,304700.0,100.0,120,0,0,0,0,1.0,2.0,10,6,3,0,0
116600.0,145200.0,90.0,3,0,0,6,0,4.0,0.0,5,11,3,0,0
124700.0,480000.0,100.0,2880,0,0,0,0,4.0,1.0,6,12,1,0,1
149600.0,292500.0,104.0,19,0,0,0,0,1.0,3.0,0,19,0,0,0
187100.0,356500.0,118.0,34,0,0,0,0,1.0,4.0,0,19,0,0,0
87400.0,155200.0,78.0,11,0,0,0,0,1.0,10.0,9,10,0,0,0
673700.0,5400000.0,323.0,1440,1,0,40,0,0.0,0.0,0,14,4,1,1
121600.0,190100.0,94.0,12,0,0,0,0,188.0,0.0,7,12,0,0,0
131900.0,214200.0,95.0,3,0,0,0,0,0.0,0.0,13,4,2,0,1
148700.0,5300000.0,117.0,1380,0,0,0,0,0.0,0.0,1,2,0,16,0
155500.0,228700.0,104.0,3,0,0,0,0,0.0,0.0,8,9,1,0,1
119600.0,627600.0,94.0,25,0,1,0,0,0.0,0.0,5,11,3,0,0
102000.0,376300.0,84.0,18,0,0,0,0,63.0,0.0,11,7,0,1,0
85900.0,242500.0,78.0,4,0,0,0,0,222.0,0.0,7,10,2,0,1
131700.0,561000.0,96.0,32,0,0,0,0,2.0,1.0,8,9,2,0,1
72200.0,207900.0,71.0,6,0,0,0,1,23.0,0.0,10,9,0,0,0
121000.0,203600.0,91.0,2,0,0,0,0,0.0,0.0,6,11,1,1,0
135500.0,2400000.0,118.0,180,0,0,0,0,0.0,0.0,5,14,1,0,0
66000.0,155100.0,67.0,10,0,0,0,0,2.0,3.0,8,9,1,1,1
101300.0,149200.0,83.0,2,0,0,0,0,0.0,0.0,6,10,2,1,0
21400.0,21400.0,,1,0,0,0,0,3.0,3.0,1,7,1,10,1
97500.0,125300.0,81.0,2,0,0,0,1,0.0,6.0,8,5,4,2,1
73900.0,674700.0,73.0,7,0,1,0,0,32.0,0.0,8,10,1,0,0
143000.0,299700.0,102.0,35,0,0,0,0,1.0,3.0,0,19,0,0,0
79500.0,163700.0,74.0,10,0,0,0,0,52.0,0.0,6,12,1,0,0
92900.0,160600.0,80.0,5,0,0,0,0,0.0,0.0,4,14,1,0,1
140000.0,201900.0,98.0,18,0,0,0,0,0.0,0.0,0,0,0,19,0
76100.0,147300.0,74.0,15,1,0,18,1,1.0,0.0,5,12,2,0,1
48000.0,345900.0,58.0,15,0,0,0,0,88.0,0.0,8,11,0,0,0
86300.0,179500.0,77.0,11,0,0,0,0,2.0,0.0,6,8,0,5,0
14600.0,30700.0,,19,0,0,0,0,2.0,0.0,7,11,0,1,0
30100.0,45700.0,20.0,31,0,0,0,0,3.0,0.0,8,11,1,0,0
58200.0,451400.0,64.0,11,0,1,0,0,0.0,0.0,6,7,6,0,0
20800.0,25800.0,,16,0,0,0,0,0.0,2.0,7,10,1,1,0
138400.0,790300.0,103.0,10,0,1,0,0,1.0,0.0,6,12,2,0,1
49300.0,144100.0,58.0,16,0,0,0,1,0.0,5.0,4,4,1,10,1
88000.0,133700.0,78.0,10,0,0,0,0,1.0,2.0,5,13,1,0,0
199800.0,903300.0,119.0,13,0,0,0,0,2.0,1.0,1,1,0,17,0
123800.0,305600.0,93.0,4,0,0,0,0,4.0,0.0,15,4,0,0,0
27400.0,27400.0,,1440,0,0,0,1,1.0,2.0,10,5,2,2,0
136400.0,344200.0,101.0,38,0,0,0,0,219.0,0.0,8,10,1,0,0
101700.0,180800.0,84.0,4,0,0,0,0,1.0,4.0,6,12,1,0,1
119400.0,1300000.0,94.0,21,0,1,0,0,0.0,3.0,13,5,1,0,1
61700.0,100300.0,67.0,23,1,0,20,1,11.0,0.0,7,11,1,0,0
81200.0,139400.0,76.0,10,0,0,0,0,84.0,0.0,10,7,1,1,0
128400.0,212800.0,95.0,11,0,0,0,0,30.0,0.0,9,8,2,0,1
157100.0,401800.0,109.0,9,0,1,0,0,10.0,0.0,5,4,1,9,0
79800.0,893200.0,75.0,5,0,0,0,0,0.0,1.0,6,13,1,0,1
103000.0,403300.0,85.0,6,0,0,0,1,1.0,0.0,7,12,0,0,0
65500.0,127000.0,67.0,28,0,0,0,0,3.0,0.0,3,10,6,0,1
13300.0,14200.0,,7,0,0,0,0,4.0,0.0,6,13,0,0,0
17500.0,18100.0,,10,1,0,12,0,1.0,0.0,4,14,1,0,0
105400.0,332900.0,86.0,9,0,0,0,0,1.0,4.0,0,19,0,0,1
67900.0,173700.0,68.0,11,0,0,0,0,0.0,2.0,5,10,3,1,0
99300.0,381100.0,85.0,12,0,0,0,0,3.0,0.0,12,7,0,0,1
97900.0,900900.0,83.0,25,0,0,0,0,0.0,0.0,2,5,2,10,0
135100.0,276300.0,97.0,5,0,0,0,0,0.0,0.0,11,6,1,1,0
151700.0,688700.0,106.0,14,0,1,0,0,0.0,0.0,7,8,0,4,0
114000.0,166800.0,89.0,8,0,0,0,1,78.0,5.0,4,12,3,0,1
184900.0,684900.0,114.0,5,0,0,0,0,0.0,0.0,7,12,0,0,0
155300.0,323800.0,107.0,54,0,0,0,0,0.0,3.0,1,18,0,0,0
96000.0,626700.0,83.0,3,0,0,0,0,0.0,4.0,4,14,1,0,1
122800.0,139300.0,94.0,9,0,0,22,0,1.0,0.0,5,13,1,0,1
109900.0,168100.0,89.0,9,0,0,0,0,4.0,0.0,6,12,1,0,1
54500.0,152700.0,61.0,24,0,0,14,0,0.0,1.0,5,12,2,0,0
42600.0,88900.0,55.0,8,0,0,0,0,4.0,0.0,6,10,0,3,0
108800.0,195800.0,87.0,23,0,0,0,0,4.0,3.0,13,5,0,1,1
128700.0,226100.0,95.0,4,0,0,0,0,3.0,0.0,11,7,0,1,0
51800.0,319100.0,62.0,11,1,0,32,1,7.0,0.0,3,15,1,0,1
206300.0,362100.0,120.0,4,0,0,9,0,11.0,0.0,2,16,1,0,1
145800.0,225200.0,113.0,54,0,0,0,0,0.0,0.0,10,10,0,0,0
82800.0,213000.0,77.0,17,0,0,0,0,0.0,4.0,0,19,0,0,0
66100.0,1200000.0,72.0,8,0,0,0,1,0.0,1.0,0,6,1,12,0
92000.0,454000.0,82.0,120,0,0,0,0,0.0,0.0,11,2,1,5,0
104400.0,173500.0,86.0,2,1,0,20,0,29.0,0.0,11,8,0,0,0
15500.0,15500.0,,24,0,0,0,0,0.0,3.0,0,4,0,15,0
135500.0,320900.0,101.0,10,0,1,0,1,31.0,1.0,10,7,2,0,1
111000.0,2600000.0,96.0,59,0,1,0,0,0.0,0.0,14,5,0,0,1
111300.0,311600.0,90.0,11,0,0,0,0,2.0,0.0,6,12,1,0,0
84400.0,123700.0,76.0,47,0,0,0,0,0.0,0.0,8,8,2,0,0
54800.0,366000.0,63.0,11,0,1,0,0,2.0,0.0,5,8,5,1,1
190100.0,302700.0,116.0,3,0,0,0,0,0.0,0.0,8,8,0,3,0
50800.0,90500.0,60.0,19,0,0,0,0,11.0,0.0,1,1,0,17,0
13800.0,14900.0,,10,0,0,0,0,4.0,2.0,5,10,2,2,0
95900.0,144100.0,82.0,14,0,0,0,0,0.0,0.0,3,5,1,10,0
119200.0,146700.0,91.0,7,0,0,0,0,0.0,0.0,8,10,0,1,1
51600.0,128200.0,60.0,15,0,0,13,0,3.0,0.0,6,13,0,0,0
100700.0,1500000.0,95.0,19,0,1,9,0,81.0,0.0,5,11,3,0,1
132200.0,317700.0,97.0,3,0,0,0,1,2.0,9.0,9,8,2,0,0
69000.0,122700.0,70.0,11,0,0,0,0,0.0,4.0,7,11,1,0,1
49800.0,208900.0,60.0,10,1,0,7,0,4.0,1.0,6,9,3,1,0
15000.0,15000.0,,21,0,0,0,0,4.0,0.0,9,9,1,0,0
53500.0,149600.0,62.0,23,1,0,25,0,473.0,5.0,10,8,0,1,1
112300.0,521400.0,94.0,14,0,1,0,0,7.0,0.0,4,11,4,0,0
100700.0,313400.0,86.0,11,0,1,0,1,1.0,5.0,6,10,3,0,1
138300.0,1000000.0,103.0,8,0,1,0,0,0.0,0.0,5,11,3,0,0
162500.0,199300.0,108.0,6,1,0,32,0,0.0,0.0,3,12,3,1,0
135600.0,168700.0,99.0,11,0,0,0,0,4.0,2.0,2,15,2,0,1
55900.0,116900.0,64.0,10,0,0,0,0,0.0,0.0,5,11,2,1,0
137100.0,255700.0,101.0,24,0,0,0,0,1.0,4.0,1,17,0,1,0
76500.0,1800000.0,76.0,13,0,1,0,0,6.0,10.0,3,8,2,6,1
109200.0,190600.0,90.0,3,0,0,0,0,0.0,0.0,3,14,2,0,1
52400.0,96200.0,61.0,12,0,0,0,0,97.0,0.0,8,10,1,0,0
48500.0,207700.0,60.0,300,0,0,0,1,0.0,6.0,8,6,3,2,0
119400.0,325300.0,92.0,8,0,0,0,0,0.0,2.0,7,10,1,1,0
39300.0,74700.0,,300,0,0,0,0,0.0,2.0,12,7,0,0,0
125700.0,723600.0,106.0,20,1,0,26,0,59.0,0.0,3,9,7,0,0
57000.0,323400.0,65.0,10,0,1,0,1,1.0,8.0,6,11,2,0,1
202700.0,900900.0,125.0,9,1,0,22,1,11.0,6.0,3,13,3,0,1
103500.0,435900.0,88.0,8,0,1,0,0,637.0,0.0,7,10,2,0,0
124800.0,664900.0,99.0,60,0,0,0,0,98.0,0.0,12,7,0,0,1
53900.0,93600.0,62.0,21,0,0,0,1,0.0,0.0,6,12,1,1,0
88600.0,121100.0,79.0,10,0,0,0,0,1.0,0.0,13,1,1,4,1
21800.0,22900.0,,13,0,0,0,0,2.0,0.0,4,9,0,6,0
114500.0,163800.0,90.0,2,0,0,0,0,1.0,0.0,8,9,2,0,0
118300.0,352400.0,94.0,5,0,0,18,0,0.0,0.0,4,11,2,2,0
72800.0,371200.0,75.0,12,1,0,20,1,5.0,7.0,3,12,5,0,0
49000.0,90500.0,59.0,40,0,0,0,0,0.0,2.0,6,9,2,2,0
142400.0,2100000.0,112.0,24,0,0,0,0,5.0,0.0,13,4,1,0,1
97300.0,173800.0,84.0,3,0,0,0,0,0.0,0.0,12,6,2,0,0
46300.0,290500.0,58.0,8,0,0,0,0,1.0,3.0,9,9,1,0,0
55800.0,263200.0,64.0,10,1,0,39,1,4.0,0.0,4,12,3,0,0
134700.0,216400.0,100.0,17,0,0,0,0,0.0,0.0,3,4,1,11,1
53600.0,87800.0,62.0,21,0,0,0,0,2.0,0.0,6,8,3,2,1
107500.0,176900.0,88.0,6,0,0,0,0,0.0,0.0,8,9,1,1,1
15300.0,18300.0,,32,0,0,0,0,0.0,26.0,9,3,3,2,0
151600.0,1200000.0,133.0,660,0,0,0,0,0.0,3.0,7,10,3,0,1
44300.0,150100.0,57.0,11,0,0,14,0,0.0,0.0,5,11,3,1,1
79700.0,113800.0,77.0,60,0,0,0,1,5.0,0.0,15,4,0,0,0
112100.0,473400.0,91.0,39,0,0,0,0,15.0,0.0,4,7,1,7,1
69300.0,187800.0,71.0,17,0,0,0,0,0.0,0.0,5,12,2,0,1
149400.0,302000.0,107.0,7,1,0,12,0,7.0,0.0,8,5,6,0,0
59200.0,1800000.0,67.0,5,1,0,19,1,0.0,0.0,4,7,2,6,1
103300.0,151700.0,87.0,21,0,0,0,0,0.0,1.0,2,14,3,1,1
66400.0,244000.0,70.0,14,0,0,0,0,4.0,0.0,8,9,2,0,0
13400.0,13400.0,,23,0,0,0,1,3.0,0.0,4,10,3,0,1
174300.0,271600.0,114.0,8,0,0,12,0,40.0,0.0,6,13,0,0,0
139100.0,259500.0,104.0,55,0,0,0,0,0.0,0.0,0,0,0,19,0
97200.0,406100.0,86.0,6,0,0,21,0,1.0,3.0,4,13,3,0,1
60800.0,289800.0,67.0,16,0,0,0,0,24.0,0.0,4,16,0,0,1
119000.0,412700.0,97.0,7,0,1,0,0,46.0,0.0,6,9,4,0,0
148200.0,387400.0,105.0,44,0,0,0,0,74.0,3.0,0,13,1,6,0
69800.0,120900.0,71.0,23,0,0,0,1,0.0,1.0,4,11,2,2,1
221300.0,245600.0,126.0,5,0,0,0,1,3.0,0.0,8,6,5,0,0
31600.0,107600.0,49.0,20160,0,0,0,0,0.0,3.0,8,11,1,0,0
11300.0,21900.0,,600,0,0,0,0,0.0,0.0,12,1,0,6,0
74400.0,217800.0,74.0,60,0,0,0,0,0.0,0.0,9,8,1,1,1
92500.0,163700.0,83.0,5,0,0,0,0,0.0,0.0,3,13,2,1,1
59900.0,733100.0,70.0,7,1,0,39,0,8.0,5.0,3,12,1,3,0
70300.0,338900.0,71.0,2,0,0,0,0,0.0,0.0,11,7,0,1,1
135600.0,976300.0,109.0,22,0,1,0,0,10.0,0.0,8,7,4,0,1
45700.0,103900.0,58.0,60,0,0,0,0,2.0,13.0,4,14,1,0,1
90000.0,152200.0,81.0,4,0,0,9,0,0.0,5.0,8,7,3,1,0
105600.0,362700.0,88.0,33,0,0,0,0,17.0,0.0,5,10,4,0,0
101000.0,488500.0,86.0,12,0,1,0,0,1.0,1.0,7,11,1,0,0
141400.0,260400.0,102.0,4,0,0,0,0,0.0,0.0,8,10,1,0,0
49300.0,175200.0,61.0,13,0,0,0,0,0.0,1.0,3,16,0,0,0
48100.0,152700.0,60.0,24,1,0,29,1,5.0,0.0,8,9,2,0,0
9800.0,9800.0,,2,0,0,0,0,0.0,0.0,11,8,0,0,0
9700.0,143700.0,26.0,24,0,0,20,0,443.0,0.0,3,12,4,0,1
196800.0,1400000.0,125.0,7,0,1,5,0,0.0,0.0,1,8,9,1,1
96000.0,6000000.0,89.0,13,0,1,0,0,2.0,0.0,7,7,5,1,0
59900.0,508800.0,66.0,25,0,0,0,0,79.0,0.0,4,15,0,0,0
137100.0,5000000.0,114.0,900,0,0,0,0,1.0,0.0,2,6,0,11,0
76900.0,180000.0,74.0,2,0,0,0,0,3.0,0.0,4,5,0,10,1
50800.0,92300.0,60.0,11,0,0,0,1,1.0,0.0,8,7,2,2,1
89800.0,369100.0,82.0,3,0,1,0,0,111.0,0.0,8,9,2,0,1
77200.0,155200.0,76.0,10,1,0,16,0,8.0,0.0,4,10,5,0,1
85200.0,2600000.0,83.0,60,0,0,0,0,0.0,1.0,4,0,0,15,1
70800.0,120300.0,72.0,16,0,0,0,0,0.0,5.0,4,13,2,0,0
93800.0,3800000.0,92.0,60,0,0,0,0,0.0,0.0,8,10,2,0,0
138300.0,6200000.0,106.0,47,0,1,0,0,0.0,0.0,13,3,2,1,1
46400.0,138600.0,58.0,22,0,0,0,0,1.0,3.0,0,0,0,19,0
146800.0,1900000.0,131.0,480,0,0,0,0,0.0,0.0,12,8,0,0,0
118500.0,382400.0,96.0,16,1,0,68,0,24.0,0.0,2,12,5,0,0
15700.0,40800.0,,49,0,0,0,0,1.0,0.0,10,7,2,0,0
63000.0,119600.0,68.0,11,0,0,0,1,0.0,0.0,6,12,2,0,1
92200.0,188400.0,82.0,14,0,0,0,1,5.0,0.0,4,10,5,0,0
137000.0,7500000.0,119.0,180,0,0,0,0,1.0,0.0,4,11,4,1,0
43100.0,88400.0,64.0,34,0,0,0,0,1.0,0.0,9,10,0,0,1
49600.0,88700.0,60.0,27,0,0,0,0,0.0,2.0,7,5,1,6,0
98100.0,306000.0,84.0,4,0,0,0,0,0.0,0.0,6,12,1,0,0
63300.0,772900.0,71.0,10,0,1,0,0,4.0,0.0,2,13,2,2,0
17700.0,18300.0,,11,0,0,0,0,3.0,0.0,4,12,2,1,0
71600.0,88600.0,71.0,41,0,0,0,0,0.0,3.0,9,7,3,0,1
91300.0,263900.0,81.0,5,1,0,26,1,0.0,0.0,0,7,2,10,0
144400.0,547200.0,106.0,10,1,0,52,0,2.0,2.0,13,6,0,0,0
146400.0,270200.0,104.0,38,1,0,34,0,0.0,0.0,2,12,5,0,1
93000.0,564700.0,83.0,10,0,0,0,0,2.0,15.0,6,6,3,4,0
46600.0,480600.0,59.0,180,1,0,34,0,1.0,10.0,2,15,3,0,1
143700.0,257200.0,102.0,8,0,0,0,0,0.0,0.0,6,6,7,0,0
86000.0,8200000.0,82.0,19,1,0,30,0,4.0,0.0,1,17,2,0,0
97800.0,951600.0,90.0,8,0,0,0,0,13.0,0.0,0,4,0,15,0
97900.0,379700.0,84.0,4,0,0,0,0,1.0,0.0,10,8,1,0,1
115100.0,154600.0,90.0,2,0,0,0,0,0.0,0.0,8,11,0,0,0
89300.0,543400.0,84.0,13,1,0,27,1,13.0,0.0,6,4,0,9,0
93000.0,1100000.0,83.0,120,0,0,0,0,4.0,4.0,0,19,0,0,0
101900.0,108400.0,85.0,6,0,0,0,0,0.0,3.0,5,14,1,0,0
